person_id,person_name,person_name_variants,person_editorial_comment,person_name_normalised,pers_ID_FS,person_relevance,person_name_corrected,person_frequency
9041.0,Hartmann Andreas von Faber,,,,,,Hartmann Andreas von Faber,10
9042.0,"Heinrich Ludwig Karl (von) GEBLER, (des Heiligen Römischen Reichs Ritter)",,,Heinrich Ludwig Karl von Gebler,P-055,poi-1,Heinrich Ludwig Karl von Gebler,28
9043.0,Heinrich Schweickart Oswald Hellmandel,Heinrich Schweickart Hellmandel,,,,,Heinrich Schweickart Oswald Hellmandel,21
9043.0,Heinrich Schweickart Oswald Hellmandel,,,,,,Heinrich Schweickart Oswald Hellmandel,21
9044.0,"Hermann Franz (Edler von, des Heiligen Römischen Reichs Ritter) SONBORN",,,Hermann Franz von Sonborn,P-021,poi-1,Hermann Franz von Sonborn,24
9045.0,Hugo Johann Philipp Graf von Stadion,Johann Philipp Graf von Stadion,,,,,Hugo Johann Philipp von Stadion,1
9045.0,Hugo Johann Philipp Graf von Stadion,,,,,,Hugo Johann Philipp von Stadion,1
9046.0,Ignaz Friedrich Maria Joseph Anton Apollinaris Canutus (Freiherr von) GRUBEN,,,Ignaz Friedrich Maria Joseph Anton Apollinaris Canutus von Gruben,P-005,poi-1,Ignaz Friedrich Maria Joseph Anton Apollinaris Canutus von Gruben,53
9047.0,Joachim Albert Johann Zacharias (Freiherr von) HESS,Heß,,Joachim Albert Johann Zacharias von Hess,P-073,poi-1,Joachim Albert Johann Zacharias von Hess,28
9047.0,Joachim Albert Johann Zacharias (Freiherr von) HESS,,,Joachim Albert Johann Zacharias von Hess,P-073,poi-1,Joachim Albert Johann Zacharias von Hess,28
9048.0,Joachim Leonhard SCHÜLL,Schül / Schul,,Joachim Leonhard Schüll,P-071,poi-1,Joachim Leonhard Schüll,24
9048.0,Joachim Leonhard SCHÜLL,,,Joachim Leonhard Schüll,P-071,poi-1,Joachim Leonhard Schüll,24
9049.0,Johann Adam (Freiherr von) SCHROFF,,,Johann Adam von Schroff,P-078,poi-1,Johann Adam von Schroff,41
9050.0,Johann Albert Freiherr von Gudenus,,,,,,Johann Albert Freiherr von Gudenus,23
9050.0,Johann Albert Freiherr von Gudenus,Johann Albert von Gudenus,,,,,Johann Albert Freiherr von Gudenus,23
9051.0,Johann Alexander Bernhard Strecker,Alexander Bernhard Strecker,,,,,Johann Alexander Bernhard Strecker,2
9052.0,Johann Arnold Heinrich Joseph CRAMER von CLAUSBRUCH,,,Johann Arnold Heinrich Joseph Cramer von Clausbruch,P-016,poi-1,Johann Arnold Heinrich Joseph Cramer von Clausbruch,24
9053.0,Johann Christian Joseph Freiherr von WALDENFELS,Wallenfels,,Johann Christian Joseph von Waldenfels,P-084,poi-1,Johann Christian Joseph Freiherr von Waldenfels,34
9054.0,Johann Christoph Joseph (von) SCHMITZ,,,Johann Christoph Joseph von Schmitz,P-077,poi-1,Johann Christoph Joseph von Schmitz,41
9055.0,Johann Christoph Joseph Schlehlein,,,,,,Johann Christoph Joseph Schlehlein,20
9055.0,Johann Christoph Joseph Schlehlein,Christoph Joseph Schlehlein,,,,,Johann Christoph Joseph Schlehlein,20
9055.0,Johann Christoph Joseph Schlehlein,Johann Christoph Schlehlein,,,,,Johann Christoph Joseph Schlehlein,20
9056.0,Johann Christoph Veit (Edler von) TÖNNEANN,,,Johann Christoph Veit von Tönnemann,P-050,poi-1,Johann Christoph Veit von Tönneann,15
9057.0,Johann Daniel Clemens (von) HUEBER (von der WILTAU) (Wildau),,,Johann Daniel Clemens von Hueber von der Wiltau,P-024,poi-1,Johann Daniel Clemens Hueber von Wildau,27
9058.0,Johann Daniel Heyland,,,0,X,0,Johann Daniel Heyland,1
9058.0,Johann Stephan (Edler von) SPECKMANN,,,Johann Stephan von Speckmann,P-018,poi-1,Johann Stephan von Speckmann,42
9059.0,Johann Daniel Marianus FRANK,Franck,,Johann Daniel Marianus Frank,P-096,poi-1,Johann Daniel Marianus Frank,29
9059.0,Johann Werner Freiherr von Vorster,,,,,,Johann Werner Freiherr von Vorster,8
9059.0,Johann Werner Freiherr von Vorster,Johann Werner von Vorster,,,,,Johann Werner Freiherr von Vorster,8
9200.0,Valentin Ferdinand (Freiherr) von GUDENUS,,,Valentin Ferdinand von Gudenus,P-069,poi-1,Valentin Ferdinand  von Gudenus,32
9060.0,Johann Eberhard Franz von Löhr,Johann Erhard Franz von Löhr,,,,,Johann Eberhard Franz von Löhr,17
9060.0,Johann Eberhard Franz von Löhr,,,,,,Johann Eberhard Franz von Löhr,17
9060.0,Joseph Anton Leonard Hartmann,,,,,,Joseph Anton Leonard Hartmann,36
9060.0,Joseph Anton Leonard Hartmann,Johann Anton Leonard Hartmann,,,,,Joseph Anton Leonard Hartmann,36
9060.0,Veit Christoph Molitor,,,,,,Veit Christoph Molitor,78
9061.0,Johann Ferdinand Andreas von Lammertz,,,,,,Johann Ferdinand Andreas von Lammertz,68
9061.0,Johann Ferdinand Andreas von Lammertz,Ferdinand Andreas von Lammertz,,,,,Johann Ferdinand Andreas von Lammertz,68
9061.0,Joseph Graf von Fugger zu Kirchheim,,,,,,Joseph Graf von Fugger zu Kirchheim,4
9061.0,Joseph Graf von Fugger zu Kirchheim,Joseph Graf von Fugger,,,,,Joseph Graf von Fugger zu Kirchheim,4
9062.0,Johann Franz Aegidius (Egid) (von) BEAURIEUX (zu SCHÖNBACH),,,Johann Franz Aegidius von Beaurieux zu Schönbach,P-001,poi-1,Johann Franz Aegidius (Egid) von Beaurieux zu Schönbach,22
9062.0,Joseph Philipp (Philipp Karl Joseph) Graf zu SPAUR und FLAVON,,,Joseph Philipp zu Spaur und Flavon,P-085,poi-1,JosephPhilipp Karl Joseph zu Spaur und Flavon,21
9063.0,Johann Franz Rudolf Nikolaus DEGEN,,,Johann Franz Rudolf Nikolaus Degen,P-009,poi-1,Johann Franz Rudolf Nikolaus Degen,17
9063.0,Joseph ULLHEIMER,,,Joseph Ullheimer,P-076,poi-1,Joseph Ullheimer,31
9064.0,Johann Franz Valentin (von) EMMERICH,,,Johann Franz Valentin von Emmerich,P-094,poi-1,Johann Franz Valentin von Emmerich,24
9064.0,Karl Adolph Freiherr von Ritter zu Grünstein,,,,,,Karl Adolph Freiherr von Ritter zu Grünstein,83
9064.0,Karl Adolph Freiherr von Ritter zu Grünstein,Karl Adolph Baron von Ritter,,,,,Karl Adolph Freiherr von Ritter zu Grünstein,83
9065.0,Johann Friedrich Edler von Stubenrauch,Johann Friedrich Stubenrauch,,,,,Johann Friedrich Edler von Stubenrauch,10
9065.0,Johann Friedrich Edler von Stubenrauch,,,,,,Johann Friedrich Edler von Stubenrauch,10
9065.0,Karl Anton Freiherr von Vorster,Karl Anton von Vorster,,,,,Karl Anton Freiherr von Vorster,14
9065.0,Karl Anton Freiherr von Vorster,,,,,,Karl Anton Freiherr von Vorster,14
9066.0,Johann Friedrich Joseph Anton CRAMER von CLAUSBRUCH,,,Johann Friedrich Joseph Anton Cramer von Clausbruch,P-106,poi-1,Johann Friedrich Joseph Anton Cramer von Clausbruch,24
9066.0,Karl Friedrich August Philipp Freiherr von DALWIGK zu LICHTENFELS,,,Karl Friedrich August Philipp von Dalwigk zu Lichtenfels,P-036,poi-1,Karl Friedrich August Philipp von Dalwigk zu Lichtenfels,31
9067.0,Johann Georg Evenius,,,###,351?,poi-2,Johann Georg Evenius,2
9067.0,Karl Friedrich Freiherr von Frankenstein zu Ockstadt,,,,,,Karl Friedrich von Frankenstein zu Ockstadt,27
9067.0,Karl Friedrich Freiherr von Frankenstein zu Ockstadt,Karl Friedrich Freiherr von Frankenstein,,,,,Karl Friedrich von Frankenstein zu Ockstadt,27
9068.0,Johann Georg Jakob (Freiherr von) BORIÉ (Beaurieux) (zu SCHÖNBACH),,,Johann Georg Jakob von Borié zu Schönbach,P-008,poi-1,Johann Georg Jakob von Beaurieux zu Schönbach,21
9068.0,Karl Friedrich Wilhelm Freiherr von Erthal,,,,,,Karl Friedrich Wilhelm von Erthal,46
9068.0,Karl Friedrich Wilhelm Freiherr von Erthal,Friedrich Wilhelm Freiherr von Erthal,,,,,Karl Friedrich Wilhelm von Erthal,46
9069.0,Johann Georg Mansuet Freiherr von Bentzel,Johann Georg Mansuet von Bentzel,,,,,Johann Georg Mansuet von Bentzel,13
9069.0,Johann Georg Mansuet Freiherr von Bentzel,,,,,,Johann Georg Mansuet von Bentzel,13
9069.0,Johann Georg Mansuet Freiherr von Bentzel,Georg Mansuet Freiherr von Bentzel ,,,,,Johann Georg Mansuet von Bentzel,13
9069.0,Karl Heinrich (Edler) von JODOCI,,,Karl Heinrich von Jodoci,P-053,poi-1,Karl Heinrich (Edler) von Jodoki,29
9070.0,Johann Georg Neureuter,,,Johann Georg Neureuter,P-002,poi-1,Johann Georg Neureuter,21
9070.0,Johann Georg Reurether,,,,,,Johann Georg Reurether,1
9070.0,Karl Kaspar (Freiherr von) HERTWICH,,,Karl Kaspar von Hertwich,P-098,poi-1,Karl Kaspar von Hertwich,22
9071.0,Johann Georg von Nitschke,Georg von Nitschke,,,,,Johann Georg von Nitschke,19
9071.0,Johann Georg von Nitschke,,,,,,Johann Georg von Nitschke,19
9071.0,Karl Ludwig (Freiherr von) BRANCA,,,Karl Ludwig von Branca,P-081,poi-1,Karl Ludwig von Branca,38
9072.0,Johann Hermann Joseph Franz PAPIUS (Freiherr von PAPE gen. PAPIUS),,,Johann Hermann Joseph Franz Papius,P-058,poi-1,Johann Hermann Joseph Franz Papius,20
9272.0,Karl Peter Rüssel,,,,,,Karl Peter Rüssel,74
9273.0,Johann Hugo Heinrich Franz von GAERZ (Gaertz),,,Johann Hugo Heinrich Franz von Gaerz,P-007,poi-1,Johann Hugo Heinrich Franz von Gaertz,16
9073.0,Karl Wilhelm Freiherr von Hagen,Karl von Hagen,,,,,Karl Wilhelm Freiherr von Hagen,35
9073.0,Karl Wilhelm Freiherr von Hagen,Karl Freiherr von Hagen,,,,,Karl Wilhelm Freiherr von Hagen,35
9073.0,Karl Wilhelm Freiherr von Hagen,,,,,,Karl Wilhelm Freiherr von Hagen,35
9073.0,Karl Wilhelm Freiherr von Hagen,Karl Wilhelm von Hagen,,,,,Karl Wilhelm Freiherr von Hagen,35
9074.0,Johann Jakob Edler von Stubenrauch,Johann Jakob Stubenrauch,,,,,Johann Jakob Edler von Stubenrauch,19
9074.0,Johann Jakob Edler von Stubenrauch,,,,,,Johann Jakob Edler von Stubenrauch,19
9074.0,Johann Jakob Edler von Stubenrauch,Jakob Stubenrauch,,,,,Johann Jakob Edler von Stubenrauch,19
9074.0,Karl Wilhelm Friedrich (Freiherr) von KÜNSBERG,(Künssberg)-Thurnau-Ermreuth,,Karl Wilhelm Friedrich von Künsberg-Thurnau-Ermreuth,P-070,poi-1,Karl Wilhelm Friedrich von Künsberg,21
9074.0,Karl Wilhelm Friedrich (Freiherr) von KÜNSBERG,,,Karl Wilhelm Friedrich von Künsberg-Thurnau-Ermreuth,P-070,poi-1,Karl Wilhelm Friedrich von Künsberg,21
9075.0,Johann Joachim Georg (Freiherr) von MÜNCH (von/zu BELLINGHAUSEN),,,,,,Johann Joachim Georg von Münch zu Bellinghausen,24
9275.0,Kaspar Anton (Freiherr von) Albini,,,Kaspar Anton von Albini,P-095,poi-1,Kaspar Anton von Albini,30
9276.0,Johann Joseph Edler von WEINBACH,,,Johann Joseph von Weinbach,P-080,poi-1,Johann Joseph Edler von Weinbach,25
9076.0,Kaspar Philipp Joseph Franz (Graf) von SPIEGEL zum DIESENBERG(-HANXLEDEN),,,Kaspar Philipp Joseph Franz von Spiegel zum Diesenberg-Hanxleden,P-087,poi-1,Kaspar Philipp Joseph Franz von Spiegel zum Diesenberg-Hanxleben,41
9077.0,Johann Kaspar von Hagen,,,,,,Johann Kaspar von Hagen,3
9277.0,"Leopold Philipp Albert Adolf Erhard Graf und Freiherr GALLER zu Schwanberg, Lannach und Waldschach",,,"Leopold Philipp Albert Adolf Erhard Galler zu Schwanberg, Lannach und Waldschach",P-072,poi-1,"Leopold Philipp Albert Adolf Erhard von Galler zu Schwanberg, Lannach und Waldschach",32
9278.0,Johann Ludwig Vollrath (von) FROHN,,,Johann Ludwig Vollrath von Frohn,P-012,poi-1,Johann Ludwig Vollrath von Frohn,20
9078.0,Lothar Franz Michael Freiherr von Erthal,,,,,,Lothar Franz Michael Freiherr von Erthal,29
9078.0,Lothar Franz Michael Freiherr von Erthal,Lothar Franz Michael Freiherr von und zu Erthal,,,,,Lothar Franz Michael Freiherr von Erthal,29
9078.0,Lothar Franz Michael Freiherr von Erthal,Lothar Franz Freiherr von und zu Erthal,,,,,Lothar Franz Michael Freiherr von Erthal,29
9279.0,Johann Matthias (Edler von) COLL,,,Johann Matthias von Coll,P-006,poi-1,Johann Matthias Edler von Coll,30
9079.0,Lothar Karl Freiherr von Bettendorf,,,,,,Lothar Karl Freiherr von Bettendorf,6
9080.0,Johann Mauritius Gudenus,,,Johann Mauritz Bodo von Gudenus,231,poi-1,Johann Moritz Gudenus,19
9080.0,Johann Moritz Gudenus,,,Johann Mauritz Bodo von Gudenus,231,poi-1,Johann Moritz Gudenus,18
9080.0,Johannes Moritz Gudenus,,,Johann Mauritz Bodo von Gudenus,231,poi-1,Johann Moritz Gudenus,2
9280.0,Lothar von Horn,,,,,,Lothar von Horn,1
9081.0,Johann Melchior CRAMER von CLAUSBRUCH,,,Johann Melchior Cramer von Clausbruch,P-014,poi-1,Johann Melchior Cramer von Clausbruch,18
9281.0,Johann Michael Strecker,,,,,,Johann Michael Strecker,2
9181.0,Maria Joseph Graf FUGGER von DIETENHEIM,,,Maria Joseph Fugger von Dietenheim,P-097,poi-1,Maria Joseph Graf Fugger von Dietenheim,28
9082.0,Johann Melchior von Birckenstock,Johann Melchior Birckenstock,,,,,Johann Melchior von Birckenstock,6
9082.0,Johann Melchior von Birckenstock,,,,,,Johann Melchior von Birckenstock,6
9182.0,Johann Peter (von) ORTMANN,,,Johann Peter von Ortmann,P-054,poi-1,Johann Peter von Ortmann,34
9282.0,Maximilian Joseph Anton Joseph Nepomuk (Freiherr von) MARTINI,,,Maximilian Joseph Anton Joseph Nepomuk von Martini,P-056,poi-1,Maximilian Joseph Anton Joseph Nepomuk von Martini,20
9183.0,Johann Philipp Freiherr von Bettendorf,,,,,,Johann Philipp von Bettendorf,31
9083.0,Otto Heinrich (Freiherr) von GEMMINGEN-HORNBERG-Hoffenheim,,,Otto Heinrich von Gemmingen-Hornberg-Hoffenheim,P-121,poi-1,Otto Heinrich von Gemmingen-Hornberg-Hoffenheim,21
9184.0,Johann Sebastian Nikolaus Tolentinus Erasmus Judas Thaddäus (Freiherr) von ZILLERBERG,,,Johann Sebastian Nikolaus Tolentinus Erasmus Judas Thaddäus von Zillerberg,P-079,poi-1,Johann Sebastian Nikolaus Tolentinus Erasmus Judas Thaddäus von Zillerberg,29
9084.0,Paul Theodor (von) ANTHONI,Antoni,,Paul Theodor von Anthoni,P-093,poi-1,Paul Theodor von Anthoni,31
9084.0,Paul Theodor (von) ANTHONI,,,Paul Theodor von Anthoni,P-093,poi-1,Paul Theodor von Anthoni,31
9085.0,Peter Joseph Melchior (von) HOMMER,,,Peter Joseph Melchior von Hommer,P-013,poi-1,Peter Joseph Melchior von Hommer,26
9086.0,Philipp Ernst (Freiherr von) REUSS (genannt HABERKORN),Reuß,,Philipp Ernst von Reuß genannt Haberkorn,P-074,poi-1,Philipp Ernst von Reuss gen. Haberkorn,16
9087.0,Philipp Franz Freiherr Knebel von Katzenelnbogen,,,,,,Philipp Franz  Knebel von Katzenelnbogen,16
9087.0,Philipp Franz Freiherr Knebel von Katzenelnbogen,Philipp Franz Freiherr von Knebel zu Katzenelnbogen,,,,,Philipp Franz  Knebel von Katzenelnbogen,16
9088.0,Philipp Franz Karl Freiherr von Wambold zu Umstadt,Philipp Franz Karl Freiherr von Wambold,,,,,Philipp Franz Karl von Wambold zu Umstadt,13
9088.0,Philipp Franz Karl Freiherr von Wambold zu Umstadt,,,,,,Philipp Franz Karl von Wambold zu Umstadt,13
9088.0,Philipp Franz Karl Freiherr von Wambold zu Umstadt,Philipp Franz Freiherr von Wambold,,,,,Philipp Franz Karl von Wambold zu Umstadt,13
9089.0,Philipp Heinrich (Freiherr von) REUSS (Reuß) (genannt HABERKORN),,,Philipp Heinrich von Reuß genannt Haberkorn,P-023,poi-1,Philipp Heinrich von Reuß gen. Haberkorn,33
9090.0,Philipp Karl (von) DEEL (Edler zu DEELSBURG) (später: Freiherr DEEL von DEELSBURG),,,Philipp Karl Deel von Deelsburg,P-059,poi-1,Philipp Karl von Deel zu Deelsburg,37
9091.0,Philipp Moritz Gedult von Jungenfeld,,,,,,Philipp Moritz Gedult von Jungenfeld,32
9092.0,Robert Balthasar von Milwitz,,,Robert Balthasar Adam von Klemens zu Millwitz,505,poi-2,Robert Balthasar von Milwitz,2
9093.0,Theodor Karl Joseph Johann (Edler) de/von L'EAU,,,,,,Theodor Karl Joseph Johann de l'Eau,22
9094.0,Theodor Wilhelm Franz zum PÜTZ,Theodor Wilhelm Franz von PÜTZ,,Theodor Wilhelm Franz zum Pütz,P-102,poi-1,Theodor Wilhelm Franz zum Pütz,22
9094.0,Theodor Wilhelm Franz zum PÜTZ,,,Theodor Wilhelm Franz zum Pütz,P-102,poi-1,Theodor Wilhelm Franz zum Pütz,22
,Gudenus,,,###,?,poi-1,Gudenus,2
